,Scaffold,Closer,Accession,Status,VC,Level,Weight,Host,BaltimoreGroup,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus
697,vOTU_329,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1726,vOTU_33,n.a.,n.a.,Clustered,VC_1374_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1451,vOTU_330,Klebsiella phage ST899-OXA48phi17.2,MK433583,Outlier,n.a.,1N1,31,Klebsiella,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
698,vOTU_331,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1452,vOTU_332,Ruminococcus phage phiRgPS_6,MT980839,Outlier,n.a.,1N3,2,Ruminococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
699,vOTU_333,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1589,vOTU_334,Escherichia phage D6,MF356679,Clustered,VC_1367_0,2C1,10,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Unclassified,Punavirus
1228,vOTU_335,Enterobacter phage vB_EclS_CobraSix,OK499971,Clustered,VC_678_0,1N1,16,Enterobacter,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1229,vOTU_336,Stx2-converting phage Stx2a_1447,AP012536,Clustered,VC_450_0,1N15,2,Unspecified,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
700,vOTU_337,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1692,vOTU_338,Streptococcus phage phi-SsuFJNP8_rum,MN270261,Clustered,VC_1392_0,3N3,2,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1727,vOTU_339,n.a.,n.a.,Clustered,VC_1379_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
701,vOTU_34,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1453,vOTU_340,Bifidobacterium phage BigBern1,MT006237,Outlier,n.a.,1N1,6,Bifidobacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
702,vOTU_341,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1590,vOTU_342,Bifidobacterium phage BigBern1,MT006237,Clustered,VC_1393_0,2N1,11,Bifidobacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1454,vOTU_343,Butyrivibrio virus Idris,MN882554,Outlier,n.a.,1N1,8,Butyrivibrio,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
703,vOTU_344,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1455,vOTU_345,Erwinia phage EtG,MF276773,Outlier,n.a.,1N1,61,Erwinia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
704,vOTU_346,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1728,vOTU_347,n.a.,n.a.,Clustered,VC_1394_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1591,vOTU_348,Gordonia phage EpicDab,MK660712,Clustered,VC_899_0,2C1,25,Gordonia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
1230,vOTU_349,Gordonia phage EpicDab,MK660712,Clustered,VC_899_0,1N6,4,Gordonia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1592,vOTU_35,Escherichia phage D6,MF356679,Clustered,VC_450_0,2C1,6,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Unclassified,Punavirus
1231,vOTU_350,Escherichia phage 204576,CP025907,Clustered,VC_55_0,1N1,19,Escherichia,Unclassified,Unclassified,n.a.,n.a.,n.a.,n.a.,O,O,O
1456,vOTU_351,Cronobacter phage ENT39118,HQ201307,Outlier,n.a.,1N1,22,Cronobacter,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1457,vOTU_352,Escherichia phage Lambda_ev017,LR597643,Outlier,n.a.,1N1,51,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1653,vOTU_353,Enterobacteria phage P4,X51522,Outlier,n.a.,2N1,3,Enterobacteria,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1593,vOTU_354,Stx2-converting phage Stx2a_1447,AP012536,Clustered,VC_450_0,2C1,8,Unspecified,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Sawaravirus
1458,vOTU_355,Arthrobacter phage Jessica,KT355473,Outlier,n.a.,1N6,4,Arthrobacter,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
705,vOTU_356,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
706,vOTU_357,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
707,vOTU_358,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1770,vOTU_359,n.a.,n.a.,Outlier,n.a.,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1232,vOTU_36,Bifidobacterium phage BigBern1,MT006237,Clustered,VC_803_0,1C2,16,Bifidobacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
708,vOTU_360,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1459,vOTU_361,Klebsiella phage 020009,CP038007,Outlier,n.a.,1N1,24,Klebsiella,Unclassified,Unclassified,n.a.,n.a.,n.a.,n.a.,O,O,O
1233,vOTU_362,Streptococcus phage phi-SsuZKB4_rum,MN270279,Clustered,VC_1324_0,1N2,17,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1460,vOTU_363,Pectobacterium phage DU_PP_III,MF979562,Outlier,n.a.,1N1,1,Pectobacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1234,vOTU_364,Butyrivibrio virus Idris,MN882554,Clustered,VC_691_0,1N2,5,Butyrivibrio,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1235,vOTU_365,Klebsiella phage ST13-OXA48phi12.1,MK422453,Clustered,VC_674_0,1N1,36,Klebsiella,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
709,vOTU_366,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1461,vOTU_367,Escherichia phage CMS-2020a,CP053388,Outlier,n.a.,1N2,33,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
710,vOTU_368,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1594,vOTU_369,Streptococcus phage IPP61,KY065497,Clustered,VC_1364_0,2C2,8,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
1462,vOTU_37,Roseburia phage Jekyll,LR596902,Overlap (VC_776/VC_1147),n.a.,1N1,7,Roseburia,Unclassified,Unclassified,n.a.,n.a.,n.a.,n.a.,O,O,O
711,vOTU_370,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
712,vOTU_371,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1595,vOTU_372,Bacillus phage Carmen17,MG784342,Clustered,VC_323_0,2C1,3,Bacillus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Gutmannvirinae,Carmenvirus
713,vOTU_373,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1693,vOTU_374,Streptococcus phage phi-SsuFJNP8_rum,MN270261,Clustered,VC_1363_0,3C1,3,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
1236,vOTU_375,Escherichia phage P1,AF234173,Clustered,VC_288_0,1N11,2,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1237,vOTU_376,Escherichia phage D6,MF356679,Clustered,VC_450_0,1N11,1,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
714,vOTU_377,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
715,vOTU_378,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1463,vOTU_379,Acinetobacter phage MD-2021a,CAKLQH010000004,Outlier,n.a.,1N1,1,Acinetobacter,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
716,vOTU_38,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1729,vOTU_380,n.a.,n.a.,Clustered,VC_1395_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
717,vOTU_381,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
718,vOTU_382,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
719,vOTU_383,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
720,vOTU_384,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
721,vOTU_385,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
722,vOTU_386,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
723,vOTU_387,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
724,vOTU_388,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1238,vOTU_389,Streptococcus phage IPP61,KY065497,Clustered,VC_246_0,1N1,29,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1464,vOTU_39,UAG-readthrough crAss clade sp.,MZ130495,Outlier,n.a.,1N1,77,Unspecified,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1239,vOTU_390,Butyrivibrio virus Idris,MN882554,Clustered,VC_691_0,1N1,9,Butyrivibrio,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
725,vOTU_391,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
726,vOTU_392,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
727,vOTU_393,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
728,vOTU_394,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1465,vOTU_395,Salmonella phage SEN4,KT630645,Outlier,n.a.,1N1,22,Salmonella,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1240,vOTU_396,Pectobacterium phage ZF40,JQ177065,Clustered,VC_117_0,1N2,21,Pectobacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
729,vOTU_397,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1730,vOTU_398,n.a.,n.a.,Clustered,VC_1396_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1731,vOTU_399,n.a.,n.a.,Clustered,VC_1397_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1241,vOTU_4,Butyrivibrio virus Idris,MN882554,Clustered,VC_548_0,1C2,51,Butyrivibrio,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
1242,vOTU_40,Enterococcus phage SEsuP-1,MZ333458,Clustered/Singleton,VC_245_0,1N1,53,Enterococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
730,vOTU_400,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1466,vOTU_401,Lactococcus phage CAP,MZ308445,Outlier,n.a.,1N1,26,Lactococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
731,vOTU_402,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1467,vOTU_403,Salmonella phage SEN34,KT630649,Outlier,n.a.,1N1,10,Salmonella,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
732,vOTU_404,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
733,vOTU_405,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
734,vOTU_406,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
735,vOTU_407,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1243,vOTU_408,Klebsiella phage 5 LV-2017,KY271399,Clustered,VC_677_0,1N2,25,Klebsiella,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1468,vOTU_409,Bifidobacterium phage PMBT6,MH444512,Outlier,n.a.,1N3,11,Bifidobacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
736,vOTU_41,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1732,vOTU_410,n.a.,n.a.,Clustered,VC_1398_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1469,vOTU_411,CrAssphage sp. O-152,MK069403,Outlier,n.a.,1N1,29,Unspecified,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1733,vOTU_412,n.a.,n.a.,Clustered,VC_1399_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
737,vOTU_413,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
738,vOTU_414,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
739,vOTU_415,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1596,vOTU_416,Streptococcus phage phi-SsuFJNP8_rum,MN270261,Clustered,VC_1373_0,2N3,1,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1654,vOTU_417,Streptococcus phage IPP61,KY065497,Outlier,n.a.,2N1,1,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
740,vOTU_418,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
741,vOTU_419,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1470,vOTU_42,Lactococcus phage CAP,MZ308445,Outlier,n.a.,1N3,18,Lactococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1471,vOTU_420,Ruminococcus phage phiRM10,MT980841,Outlier,n.a.,1N1,2,Ruminococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1734,vOTU_421,n.a.,n.a.,Clustered,VC_1400_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
742,vOTU_422,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1735,vOTU_423,n.a.,n.a.,Clustered,VC_1398_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1244,vOTU_424,Bacillus phage BalMu-1,KP063902,Clustered,VC_1023_0,1N1,5,Bacillus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1245,vOTU_425,Butyrivibrio virus Ceridwen,MN882553,Clustered,VC_775_0,1C1,8,Butyrivibrio,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
743,vOTU_426,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1736,vOTU_427,n.a.,n.a.,Clustered,VC_1397_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
744,vOTU_428,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
745,vOTU_429,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1246,vOTU_43,Bifidobacterium phage Bbif-1,GQ141189,Clustered,VC_800_0,1C2,169,Bifidobacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
746,vOTU_430,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
747,vOTU_431,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1737,vOTU_432,n.a.,n.a.,Clustered,VC_1401_0,F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
748,vOTU_433,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
749,vOTU_434,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1247,vOTU_435,Streptococcus phage phi-SsuZKB4_rum,MN270279,Clustered,VC_1324_0,1N2,21,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1472,vOTU_436,Streptococcus phage phi-SsuFJNP3_rum,MN270260,Outlier,n.a.,1N1,2,Streptococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
750,vOTU_437,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
751,vOTU_438,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
752,vOTU_439,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1473,vOTU_44,Klebsiella phage ST846-OXA48phi9.1,MK416021,Overlap (VC_55/VC_206),n.a.,1N1,99,Klebsiella,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1474,vOTU_440,Escherichia phage Lambda_ev207,LR597636,Outlier,n.a.,1N1,70,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
753,vOTU_441,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
754,vOTU_442,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1597,vOTU_443,Bifidobacterium phage Bbif-1,GQ141189,Clustered,VC_804_0,2C1,17,Bifidobacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
755,vOTU_444,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1475,vOTU_445,Akkermansia phage DTMo-2021a,CP084202,Outlier,n.a.,1N1,4,Akkermansia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
756,vOTU_446,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
757,vOTU_447,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1598,vOTU_448,Escherichia phage RCS47,FO818745,Clustered,VC_1370_0,2C3,3,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Unclassified,Punavirus
1599,vOTU_449,Escherichia phage D6,MF356679,Clustered,VC_1390_0,2N4,1,Escherichia,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
1476,vOTU_45,Clostridium phage CDMH1,HG531805,Overlap (VC_132/VC_133),n.a.,1C1,24,Clostridium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Unclassified,O
758,vOTU_450,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
759,vOTU_451,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1248,vOTU_452,Klebsiella phage ST15-VIM1phi2.1,MK448228,Clustered,VC_340_0,1C1,38,Klebsiella,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Unclassified,Unclassified
760,vOTU_453,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1477,vOTU_454,Faecalibacterium phage FP_Lugh,MG711464,Overlap (VC_562/VC_842),n.a.,1N5,3,Faecalibacterium,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,O,O,O
761,vOTU_455,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
762,vOTU_456,n.a.,n.a.,Singleton,n.a.,G,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
1249,vOTU_457,Lactococcus phage bIL310,AF323671,Clustered,VC_310_0,1C1,30,Lactococcus,Group I,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Unclassified,Unclassified
