ViralOTU	Closer	Accession	Status	VC	Level	Weight	Host	BaltimoreGroup	Realm	Kingdom	Phylum	Class	Order	Family	Subfamily	Genus
vOTU_393	n.a.	n.a.	Clustered	VC_1399_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_394	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_395	Lactococcus phage CAP	MZ308445	Outlier	n.a.	1N1	26	Lactococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_396	Enterococcus phage vB_EfaS_IME197	KT945994	Outlier	n.a.	1N1	2	Enterococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_397	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_398	Salmonella phage SEN34	KT630649	Outlier	n.a.	1N1	10	Salmonella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_399	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_4	Butyrivibrio virus Idris	MN882554	Clustered	VC_549_0	1C2	51	Butyrivibrio	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_40	Bifidobacterium phage Bbif-1	GQ141189	Clustered	VC_803_0	1C2	169	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_400	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_401	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_402	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_403	Klebsiella phage 5 LV-2017	KY271399	Clustered	VC_678_0	1N2	25	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_404	Bifidobacterium phage PMBT6	MH444512	Outlier	n.a.	1N3	11	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_405	n.a.	n.a.	Clustered	VC_1400_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_406	CrAssphage sp. O-152	MK069403	Outlier	n.a.	1N1	29	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_407	n.a.	n.a.	Clustered	VC_1401_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_408	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_409	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_41	Klebsiella phage ST846-OXA48phi9.1	MK416021	Overlap (VC_55/VC_205)	n.a.	1N1	99	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_410	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_411	Streptococcus phage IPP61	KY065497	Clustered	VC_1374_0	4N3	1	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_412	Streptococcus phage IPP61	KY065497	Outlier	n.a.	2N1	1	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_413	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_414	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_415	Ruminococcus phage phiRM10	MT980841	Outlier	n.a.	1N1	2	Ruminococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_416	n.a.	n.a.	Clustered	VC_1402_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_417	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_418	n.a.	n.a.	Clustered	VC_1400_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_419	Bacillus phage BalMu-1	KP063902	Clustered	VC_1023_0	1N1	5	Bacillus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_42	Pantoea phage AH07	MZ501270	Outlier	n.a.	1N1	20	Pantoea	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_420	Butyrivibrio virus Ceridwen	MN882553	Overlap (VC_563/VC_779)	n.a.	1N1	8	Butyrivibrio	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_421	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_422	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_423	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_424	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_425	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_426	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_427	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_428	n.a.	n.a.	Clustered	VC_1403_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_429	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_43	Escherichia phage phiv205-1	MN340231	Outlier	n.a.	1N1	83	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_430	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_431	Streptococcus phage phi-SsuZKB4_rum	MN270279	Clustered	VC_1325_0	1N2	21	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_432	Streptococcus phage phi-SsuFJNP3_rum	MN270260	Outlier	n.a.	1N1	2	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_433	Akkermansia phage DTMo-2021a	CP084202	Clustered	VC_695_0	1N1	19	Akkermansia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_434	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_435	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_436	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_437	Escherichia phage Lambda_ev207	LR597636	Outlier	n.a.	1N1	70	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_438	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_439	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_44	Bifidobacterium phage BigBern1	MT006237	Clustered	VC_1337_0	1N4	2	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_440	Bifidobacterium phage Bbif-1	GQ141189	Clustered	VC_806_0	2C1	17	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_441	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_442	Akkermansia phage DTMo-2021a	CP084202	Outlier	n.a.	1N1	4	Akkermansia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_443	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_444	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_445	Escherichia phage RCS47	FO818745	Clustered	VC_1368_0	2C3	3	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Punavirus
vOTU_446	Escherichia phage P1	AF234173	Clustered	VC_1392_0	2C1	9	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Punavirus
vOTU_447	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_448	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_449	Klebsiella phage ST15-VIM1phi2.1	MK448228	Clustered	VC_339_0	1C1	38	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Unclassified
vOTU_45	Streptococcus phage IPP61	KY065497	Clustered	VC_1367_0	4C1	10	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_450	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_451	Faecalibacterium phage FP_Lugh	MG711464	Overlap (VC_563/VC_842)	n.a.	1N4	3	Faecalibacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_452	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_453	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_454	Lactococcus phage bIL310	AF323671	Clustered	VC_308_0	1C1	30	Lactococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_455	n.a.	n.a.	Clustered	VC_1401_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_456	Streptococcus phage IPP61	KY065497	Clustered/Singleton	VC_1366_0	5N1	5	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_457	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_458	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_459	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_46	Roseburia phage Shimadzu	LR596903	Clustered	VC_672_0	1C1	176	Roseburia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Unclassified
vOTU_460	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_461	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_462	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_463	Klebsiella phage vB_Kpn_1825-KPC53	CP058330	Outlier	n.a.	1N1	27	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_464	Klebsiella phage 020009	CP038007	Outlier	n.a.	1N1	11	Klebsiella	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	O	O	O
vOTU_465	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_466	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_467	Stx2-converting phage Stx2a_1447	AP012536	Clustered	VC_1390_0	3C1	7	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Sawaravirus
vOTU_468	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_469	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_47	Bacillus phage vB_BtS_BMBtp13	KX190832	Clustered	VC_396_0	1N4	10	Bacillus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_470	Salmonella phage SEN4	KT630645	Outlier	n.a.	1N1	33	Salmonella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_471	Bifidobacterium phage PMBT6	MH444512	Clustered	VC_1270_0	2C1	9	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_472	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_473	Klebsiella phage Kp4866-3	OK490420	Outlier	n.a.	1N1	19	Klebsiella	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	O	O	O
vOTU_474	Salmonella phage SSU5	JQ965645	Outlier	n.a.	1N2	34	Salmonella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_475	n.a.	n.a.	Clustered	VC_1400_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_476	Escherichia phage RCS47	FO818745	Clustered	VC_1368_0	2C1	7	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Punavirus
vOTU_477	n.a.	n.a.	Clustered	VC_1404_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_478	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_479	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_48	Streptococcus phage Javan110	MK448842	Outlier	n.a.	1N1	1	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_480	n.a.	n.a.	Clustered	VC_1400_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_481	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_482	Stx2-converting phage Stx2a_1447	AP012536	Clustered	VC_1390_0	2N6	2	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_483	n.a.	n.a.	Clustered	VC_1405_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_484	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_485	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_486	Streptococcus phage IPP61	KY065497	Outlier	n.a.	1N3	13	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_487	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_488	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_489	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_49	n.a.	n.a.	Clustered	VC_1388_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_490	Escherichia phage Rac-SA53	KU052037	Outlier	n.a.	1N1	6	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_491	Bifidobacterium phage PMBT6	MH444512	Outlier	n.a.	1N2	17	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_492	Faecalibacterium phage FP_Mushu	MG711460	Outlier	n.a.	1N2	27	Faecalibacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_493	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_494	Stx2-converting phage Stx2a_1447	AP012536	Outlier	n.a.	2N1	8	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_495	Klebsiella phage ST512-KPC3phi13.2	MK422449	Outlier	n.a.	1N3	51	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_496	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_497	Stx2-converting phage Stx2a_1447	AP012536	Clustered	VC_1390_0	2C1	17	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Sawaravirus
vOTU_498	Klebsiella phage ST15-VIM1phi2.1	MK448228	Outlier	n.a.	1N1	13	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_499	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_5	Bacteroides phage LoVEphage	MW660583	Clustered	VC_1353_0	1C1	300	Bacteroides	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	Unclassified	Unclassified	Unclassified
vOTU_50	Serratia phage vB_SspM_BZS1	MT843275	Clustered	VC_217_0	1C2	54	Serratia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Unclassified
vOTU_500	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_501	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_502	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_503	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_504	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_505	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_506	Escherichia virus mEp460_4F5	LR595868	Outlier	n.a.	1N2	15	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_507	Solobacterium phage SMO_1P	MZ503613	Clustered	VC_954_0	1C2	25	Solobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_508	Escherichia phage pro483	KR073661	Outlier	n.a.	1N1	24	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_509	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_51	Bifidobacterium phage Bbif-1	GQ141189	Clustered	VC_803_0	1C1	192	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_510	Bifidobacterium phage BigBern1	MT006237	Clustered	VC_1396_0	2C1	7	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_511	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_512	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_513	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_514	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_515	Lactococcus phage proPhi7	MN534320	Outlier	n.a.	1N1	4	Lactococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_516	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_517	Klebsiella phage Kp4866-6	OK490421	Outlier	n.a.	1N1	13	Klebsiella	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	O	O	O
vOTU_518	n.a.	n.a.	Clustered	VC_1403_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_519	Staphylococcus phage 2638A	AY954954	Outlier	n.a.	1N3	7	Staphylococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_52	Klebsiella phage 4LV2017	KY271398	Clustered	VC_2_0	1C1	114	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Peduovirinae	Felsduovirus
vOTU_520	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_521	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_522	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_523	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_524	Providencia phage PSTRCR_117lys	MW358929	Clustered	VC_680_0	1N1	8	Providencia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_525	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
